funded_amnt,term,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,acc_now_delinq,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,loan_status
22400,60 months,673.86,E,E5,5,OWN,59000,Source Verified,debt_consolidation,CT,17.09,0,0,2002,1,12,0,15724,Fully Paid
22000,36 months,720.15,B,B4,8,RENT,48000,Verified,credit_card,CO,12.81,0,0,2006,0,7,0,20860,Charged Off
2750,36 months,103.6,E,E4,1,RENT,35000,Verified,other,WV,27.16,0,0,1996,0,11,1,2948,Fully Paid
18000,36 months,549.56,A,A2,0,RENT,150000,Verified,credit_card,WA,8.53,0,0,2005,0,11,0,21496,Fully Paid
17050,60 months,388.91,B,B4,0,MORTGAGE,43153,Verified,home_improvement,VA,31.82,0,0,2000,0,12,0,12422,Charged Off
12500,36 months,383.06,A,A2,10,RENT,35000,Source Verified,debt_consolidation,IL,27.5,0,0,1994,1,13,0,2944,Fully Paid
16000,36 months,544.13,C,C1,10,RENT,42000,Source Verified,debt_consolidation,IL,32.29,5,0,1999,0,23,0,7036,Charged Off
11900,36 months,416.09,D,D1,5,OWN,35000,Not Verified,home_improvement,FL,10.19,1,0,2010,0,9,0,10080,Fully Paid
12000,36 months,375.49,A,A4,6,MORTGAGE,85000,Not Verified,debt_consolidation,VA,11.87,0,0,1996,0,10,0,22963,Fully Paid
11075,36 months,398.01,D,D4,7,RENT,31000,Not Verified,debt_consolidation,PA,22.48,0,0,2002,1,15,0,17210,Fully Paid
9000,36 months,313.36,C,C2,10,MORTGAGE,50000,Verified,credit_card,DE,20.9,2,0,1996,2,14,0,8180,Fully Paid
6775,36 months,243.48,D,D4,10,MORTGAGE,34000,Source Verified,other,MO,28.59,0,0,2004,0,7,0,7568,Fully Paid
24000,60 months,497.04,A,A5,10,MORTGAGE,90000,Verified,debt_consolidation,WI,17.31,0,0,1995,1,12,0,66478,Fully Paid
6000,36 months,205.01,C,C3,9,MORTGAGE,42000,Source Verified,home_improvement,WI,18.57,1,0,1999,2,11,0,7586,Fully Paid
12000,60 months,250.1,B,B2,6,MORTGAGE,115000,Not Verified,debt_consolidation,MA,7.94,0,0,1985,0,9,0,7179,Fully Paid
19475,60 months,581.14,G,G2,4,RENT,125000,Verified,debt_consolidation,AZ,20.76,0,0,1996,2,17,1,7708,Fully Paid
20400,60 months,587.82,F,F2,10,MORTGAGE,83000,Not Verified,debt_consolidation,TN,21.8,0,0,2008,4,16,0,21387,Charged Off
10000,36 months,311.62,A,A3,10,MORTGAGE,43000,Not Verified,credit_card,CO,16.89,0,0,1999,0,14,0,14038,Fully Paid
31825,60 months,873.56,E,E2,10,RENT,71500,Source Verified,credit_card,CA,28.27,0,0,1994,0,15,0,27873,Charged Off
14000,36 months,451.68,B,B3,10,RENT,80000,Not Verified,debt_consolidation,NV,14.68,1,0,2004,1,11,0,7292,Fully Paid
29050,60 months,761.27,E,E2,9,OWN,84000,Source Verified,other,NY,10.9,0,0,1998,1,6,0,11517,Charged Off
18000,36 months,609.54,C,C2,10,OWN,55000,Not Verified,credit_card,IN,9.08,0,0,1998,0,10,0,15064,Fully Paid
4000,36 months,122.93,A,A3,4,MORTGAGE,83000,Not Verified,major_purchase,FL,19.53,0,0,2003,0,16,0,1564,Fully Paid
4225,36 months,155.28,E,E3,10,RENT,28000,Verified,credit_card,FL,37.16,0,0,1995,1,17,0,9886,Fully Paid
7000,36 months,232.47,B,B3,10,MORTGAGE,65000,Verified,debt_consolidation,FL,20.53,0,0,2005,0,16,0,5346,Fully Paid
1800,36 months,57.16,A,A5,1,OWN,20000,Not Verified,car,FL,14.53,0,0,2004,1,10,1,2394,Charged Off
16125,60 months,396.86,D,D2,7,OWN,50000,Not Verified,debt_consolidation,PA,33.44,0,0,1992,1,9,0,17246,Fully Paid
21850,60 months,529.96,C,C4,7,MORTGAGE,49239,Verified,debt_consolidation,NC,27.12,0,0,1999,1,5,0,33037,Charged Off
20000,60 months,434.75,B,B4,4,RENT,60000,Not Verified,debt_consolidation,PA,13.32,2,0,2004,1,4,0,12198,Charged Off
10000,36 months,343.39,C,C1,8,MORTGAGE,74000,Not Verified,credit_card,CA,15.45,0,0,2004,0,8,0,15660,Fully Paid
1500,36 months,48.51,B,B2,10,MORTGAGE,25000,Not Verified,debt_consolidation,OH,20.69,4,0,2001,0,7,0,963,Fully Paid
6000,36 months,199.63,B,B3,10,RENT,50000,Not Verified,debt_consolidation,NY,12.89,0,0,1995,0,10,0,12155,Fully Paid
7525,36 months,283.47,E,E4,2,RENT,20000,Source Verified,credit_card,NJ,17.89,0,0,2001,0,7,0,15247,Fully Paid
5000,36 months,167.25,B,B5,4,RENT,36400,Not Verified,debt_consolidation,TN,18.17,0,0,2007,0,9,0,5672,Fully Paid
20000,36 months,718.65,D,D1,10,MORTGAGE,120000,Verified,debt_consolidation,CA,21.88,0,0,1996,2,11,0,69213,Fully Paid
10500,60 months,278.13,E,E4,2,RENT,45000,Verified,car,NV,22.05,0,0,2009,0,10,0,18132,Charged Off
18000,36 months,590.5,B,B2,0,RENT,188000,Verified,credit_card,KS,3.53,0,0,2008,0,7,0,22258,Fully Paid
35000,36 months,1095.16,A,A4,0,OWN,150000,Verified,small_business,KY,5.91,0,0,1990,0,7,0,4824,Fully Paid
17500,36 months,600.92,C,C1,10,MORTGAGE,92000,Not Verified,credit_card,NY,19.53,0,0,1999,1,14,0,15954,Fully Paid
7200,36 months,247.24,C,C1,1,RENT,78000,Not Verified,debt_consolidation,TX,29.75,0,0,2002,1,12,0,21338,Fully Paid
3600,36 months,119.56,B,B3,10,RENT,46000,Source Verified,debt_consolidation,UT,23.69,0,0,1982,0,9,0,10994,Fully Paid
15000,60 months,377.41,D,D2,6,RENT,54000,Source Verified,credit_card,CA,18.36,0,0,1992,0,18,0,19664,Fully Paid
10000,36 months,323.43,B,B1,6,RENT,41621,Not Verified,credit_card,IL,12.4,0,0,1997,0,13,0,16438,Charged Off
16000,60 months,377.71,C,C5,8,MORTGAGE,40000,Not Verified,debt_consolidation,IL,32.46,0,0,2001,1,7,1,7296,Fully Paid
5500,36 months,180.04,B,B3,0,RENT,43000,Source Verified,debt_consolidation,FL,25.66,2,0,2006,0,20,1,5165,Fully Paid
18000,36 months,594,B,B3,10,OWN,87000,Verified,home_improvement,MA,2.5,0,0,1991,0,7,0,0,Fully Paid
16500,36 months,547.96,C,C1,10,MORTGAGE,76000,Source Verified,credit_card,OR,2.56,0,0,2006,1,12,0,7256,Fully Paid
12000,36 months,421.89,D,D5,1,RENT,125000,Verified,debt_consolidation,NY,23.85,1,0,1993,2,15,0,61956,Fully Paid
13500,36 months,430.37,B,B1,10,MORTGAGE,78500,Source Verified,debt_consolidation,OR,31.11,0,0,2002,0,9,0,13494,Fully Paid
35000,36 months,1167.36,C,C1,1,MORTGAGE,175000,Verified,debt_consolidation,NY,7.21,1,0,1999,0,9,0,34493,Fully Paid
24000,36 months,735.47,A,A2,5,MORTGAGE,111818,Source Verified,debt_consolidation,NJ,20.8,0,0,1999,1,12,0,14356,Fully Paid
12000,36 months,392.81,B,B3,4,RENT,84000,Source Verified,credit_card,IL,10.66,0,0,1966,0,11,3,10930,Fully Paid
9600,36 months,323.98,B,B4,4,MORTGAGE,62000,Not Verified,credit_card,OH,23.94,0,0,1995,0,11,0,15352,Fully Paid
8000,36 months,263.93,B,B5,10,RENT,55000,Verified,debt_consolidation,NY,14.53,0,0,2001,2,10,0,9160,Fully Paid
20000,60 months,436.05,B,B3,10,MORTGAGE,81000,Verified,debt_consolidation,NY,10.33,0,0,1991,2,16,0,4831,Fully Paid
3600,36 months,120.08,C,C1,2,OWN,40000,Not Verified,credit_card,MI,29.28,0,0,2008,1,9,0,8455,Fully Paid
10000,36 months,309.87,A,A3,4,MORTGAGE,155000,Source Verified,moving,CA,14.67,0,0,1994,0,15,0,31660,Fully Paid
13200,60 months,329.98,C,C5,4,MORTGAGE,45708,Verified,home_improvement,FL,22.52,0,0,1981,0,9,0,5965,Fully Paid
15000,36 months,502.46,C,C2,5,RENT,170000,Not Verified,debt_consolidation,TX,12.84,0,0,2007,3,8,0,10544,Charged Off
7000,36 months,240.92,C,C4,10,OWN,30000,Source Verified,debt_consolidation,MI,14.56,0,0,2000,1,8,0,3848,Fully Paid
9000,36 months,284.82,B,B1,0,MORTGAGE,1.00E+05,Not Verified,debt_consolidation,MA,1.63,1,0,1992,1,5,0,8363,Fully Paid
12000,36 months,400.24,C,C1,7,MORTGAGE,59230,Not Verified,debt_consolidation,WY,30.66,0,0,2000,1,12,0,25442,Charged Off
12375,36 months,453.12,D,D4,10,MORTGAGE,77424,Not Verified,debt_consolidation,IL,19.03,1,0,2004,2,16,0,3523,Fully Paid
20450,60 months,613.01,G,G5,10,MORTGAGE,95000,Verified,credit_card,KY,24.17,0,0,2000,0,14,0,23389,Charged Off
5000,36 months,159.4,B,B2,1,RENT,110000,Not Verified,debt_consolidation,CA,6.19,0,0,1999,0,12,1,2417,Fully Paid
6800,36 months,230.86,B,B5,7,RENT,60000,Not Verified,debt_consolidation,CA,27.16,0,0,1989,1,17,0,24054,Charged Off
3000,36 months,106.29,D,D2,2,RENT,28000,Not Verified,debt_consolidation,CA,35.23,1,0,2003,1,18,0,11623,Fully Paid
1800,36 months,59.78,B,B5,10,MORTGAGE,123544.59,Not Verified,credit_card,TX,20.6,0,0,1986,4,11,0,11466,Fully Paid
35000,60 months,980.65,E,E5,10,MORTGAGE,160000,Verified,debt_consolidation,CO,11.39,0,0,2002,0,13,0,21687,Fully Paid
3125,36 months,106.79,C,C4,8,MORTGAGE,44200,Source Verified,home_improvement,TX,37.28,1,0,2000,0,9,0,247,Fully Paid
40000,60 months,940.93,C,C4,6,RENT,139000,Verified,debt_consolidation,TX,13.41,0,0,2003,0,13,0,36829,Fully Paid
14400,36 months,494.47,C,C1,10,MORTGAGE,40000,Verified,debt_consolidation,UT,26.25,0,0,2001,0,10,0,23443,Fully Paid
25000,60 months,611.82,C,C4,10,MORTGAGE,122000,Verified,home_improvement,CA,14.01,0,0,1999,5,9,0,25264,Fully Paid
10000,36 months,351.38,C,C5,4,RENT,280000,Source Verified,credit_card,CA,6.27,0,0,2001,1,13,0,19467,Fully Paid
15500,36 months,543.41,C,C3,0,RENT,36000,Verified,debt_consolidation,CA,24.83,0,0,2002,0,5,0,21094,Fully Paid
16000,60 months,364.96,B,B4,10,MORTGAGE,90000,Verified,credit_card,MI,4.69,0,0,1987,2,8,0,31612,Fully Paid
15000,36 months,496.14,B,B3,10,RENT,60000,Not Verified,credit_card,MA,13.24,0,0,1994,0,21,0,15930,Fully Paid
8775,36 months,314.04,D,D2,4,RENT,60000,Source Verified,moving,AZ,44.16,0,0,1999,0,10,0,10652,Charged Off
9200,36 months,332.56,D,D2,1,OWN,35558,Verified,debt_consolidation,AZ,12.99,0,0,2007,0,10,0,8637,Fully Paid
17450,60 months,496.95,F,F1,4,MORTGAGE,65000,Verified,debt_consolidation,KY,27.08,0,0,1999,2,24,0,12475,Charged Off
18000,60 months,468.92,D,D3,7,MORTGAGE,85200,Source Verified,debt_consolidation,AL,10.94,3,0,1997,1,8,0,3210,Charged Off
11500,36 months,399.22,C,C2,10,MORTGAGE,59000,Verified,debt_consolidation,FL,17.55,1,0,2002,0,10,0,10146,Fully Paid
8625,36 months,297.52,C,C5,8,RENT,150000,Not Verified,debt_consolidation,NY,13.43,0,0,2001,1,6,1,1756,Charged Off
15000,36 months,469.36,A,A4,10,RENT,60000,Source Verified,medical,NJ,1.3,0,0,2003,3,10,0,1537,Fully Paid
18000,36 months,594,B,B3,3,RENT,75000,Not Verified,other,TX,16.37,0,0,1992,0,6,0,0,Fully Paid
13000,36 months,437.96,B,B5,3,RENT,110000,Source Verified,house,IL,10.29,0,0,2007,0,14,0,18620,Fully Paid
35000,36 months,1218.61,C,C2,10,RENT,92000,Verified,debt_consolidation,VA,17.44,0,0,1996,1,15,0,41661,Charged Off
15000,36 months,494.86,B,B5,2,MORTGAGE,60000,Source Verified,debt_consolidation,MI,16.92,1,0,2009,1,14,0,13971,Fully Paid
19725,60 months,490.12,D,D3,10,OWN,56000,Source Verified,debt_consolidation,FL,28.87,0,0,2006,0,10,0,8888,Fully Paid
7000,60 months,139.57,A,A4,1,MORTGAGE,38400,Not Verified,credit_card,FL,5.88,0,0,1989,0,7,0,7399,Fully Paid
12000,36 months,391.62,B,B4,5,RENT,85000,Source Verified,debt_consolidation,MI,18.54,0,0,2004,0,17,1,6438,Fully Paid
20000,36 months,623.88,A,A4,7,MORTGAGE,125000,Source Verified,debt_consolidation,PA,19.25,1,0,1989,2,24,0,28535,Fully Paid
2000,36 months,69.93,C,C4,10,RENT,90000,Verified,home_improvement,NY,31.27,0,0,1986,1,15,0,22450,Charged Off
9225,36 months,284.38,A,A3,10,MORTGAGE,49500,Not Verified,other,SC,23.54,0,0,1992,0,20,0,12986,Fully Paid
1200,36 months,37.82,B,B1,10,OWN,45000,Not Verified,other,LA,17.44,1,0,2003,0,8,1,596,Fully Paid
15000,60 months,379.76,D,D5,1,MORTGAGE,63950,Source Verified,debt_consolidation,RI,33.71,0,0,2002,1,12,0,11268,Charged Off
8000,36 months,252.14,B,B1,10,MORTGAGE,31000,Not Verified,debt_consolidation,WY,17.65,0,0,1999,0,5,1,5269,Fully Paid
12000,60 months,275.07,C,C3,10,MORTGAGE,51000,Not Verified,credit_card,CO,18.61,1,0,2001,1,6,0,13023,Fully Paid
15000,36 months,519.84,C,C3,7,RENT,62420.8,Not Verified,debt_consolidation,NY,25.48,1,0,2000,1,7,0,4024,Fully Paid
10000,36 months,327.34,B,B2,7,MORTGAGE,49500,Not Verified,credit_card,SD,15.35,0,0,1999,0,11,0,21926,Fully Paid
5600,36 months,187.86,C,C2,10,RENT,36000,Source Verified,debt_consolidation,MD,18.03,0,0,2008,1,7,1,5333,Fully Paid
13850,36 months,459.96,B,B3,2,RENT,106000,Verified,credit_card,MI,12.97,1,0,2000,0,10,0,5057,Fully Paid
24000,36 months,750.97,A,A4,10,MORTGAGE,102000,Verified,debt_consolidation,SC,14.44,1,0,1991,0,5,0,569,Fully Paid
30000,36 months,1192.64,F,F4,10,MORTGAGE,150000,Source Verified,home_improvement,MO,6.44,0,0,1981,1,17,0,20641,Charged Off
11725,60 months,270.76,C,C3,10,MORTGAGE,126000,Source Verified,debt_consolidation,CA,10.9,0,0,1992,0,6,1,2021,Fully Paid
10000,36 months,336.9,C,C1,9,MORTGAGE,44000,Source Verified,debt_consolidation,MO,21.03,0,0,2003,2,11,0,9814,Fully Paid
18250,36 months,638.11,D,D1,0,MORTGAGE,65000,Verified,debt_consolidation,NJ,20.68,0,0,2005,0,14,0,10906,Fully Paid
8000,36 months,248.45,A,A4,0,MORTGAGE,27000,Source Verified,credit_card,KY,17.86,0,0,2003,1,14,1,2064,Fully Paid
28000,36 months,947.89,C,C3,10,MORTGAGE,98800,Not Verified,debt_consolidation,SC,20.84,0,0,1995,2,6,0,11989,Charged Off
13275,36 months,460.12,C,C4,10,RENT,54000,Source Verified,debt_consolidation,FL,23.42,0,0,1984,1,12,1,5152,Fully Paid
12000,36 months,375.99,A,A5,10,MORTGAGE,75000,Not Verified,debt_consolidation,NC,13.82,0,0,1982,0,16,0,32465,Fully Paid
6600,36 months,203.76,A,A2,9,MORTGAGE,67000,Source Verified,credit_card,NJ,3.74,0,0,2003,0,7,0,6594,Fully Paid
29550,60 months,868.9,F,F4,10,MORTGAGE,74000,Verified,debt_consolidation,IL,25.56,0,0,1999,0,20,0,14132,Charged Off
21700,36 months,689.05,A,A5,10,MORTGAGE,49600,Source Verified,credit_card,TN,18.05,0,0,1993,0,7,0,22073,Fully Paid
10000,36 months,329.62,B,B5,10,MORTGAGE,2.00E+05,Source Verified,home_improvement,MS,16.93,1,0,2004,1,8,1,377,Fully Paid
9925,36 months,358.12,D,D5,10,OWN,54000,Source Verified,home_improvement,TX,2.31,0,0,2005,0,3,0,1851,Charged Off
20000,36 months,625.81,A,A4,10,MORTGAGE,380000,Verified,credit_card,OR,10.99,2,0,1988,0,11,0,27210,Fully Paid
6500,36 months,197.84,A,A1,10,OWN,98000,Not Verified,major_purchase,SC,14.04,0,0,1996,0,15,0,653,Fully Paid
10000,36 months,332.1,B,B3,4,RENT,34000,Not Verified,credit_card,CA,21.31,0,0,2009,1,9,0,6273,Fully Paid
10000,36 months,320.29,B,B2,2,RENT,91000,Not Verified,credit_card,NJ,27,2,0,2001,0,22,0,20385,Fully Paid
2500,36 months,86.24,C,C5,0,RENT,48500,Not Verified,moving,NM,11.78,0,0,2003,0,13,0,14949,Fully Paid
5000,36 months,167.08,B,B4,3,MORTGAGE,130000,Not Verified,home_improvement,CT,18.37,0,0,2001,0,14,1,16757,Fully Paid
40000,36 months,1425.92,D,D1,10,MORTGAGE,104000,Verified,debt_consolidation,IL,24.72,0,0,1998,1,14,0,19306,Fully Paid
8000,36 months,273.39,C,C3,9,MORTGAGE,1.00E+05,Verified,other,CA,22.79,0,0,2004,0,22,0,14525,Fully Paid
12000,60 months,303.81,D,D5,10,MORTGAGE,35370,Verified,debt_consolidation,PA,33.42,0,0,2003,0,16,0,22693,Charged Off
19850,60 months,490.88,D,D2,0,MORTGAGE,74000,Verified,debt_consolidation,MO,22.12,0,0,2000,1,9,0,30643,Fully Paid
5600,36 months,175.95,B,B1,3,MORTGAGE,53000,Not Verified,debt_consolidation,MD,21.06,0,0,2001,1,22,0,10327,Fully Paid
35000,60 months,856.54,D,D2,7,MORTGAGE,105000,Verified,credit_card,CA,23.3,0,0,1998,0,9,0,126132,Charged Off
22000,36 months,787.32,C,C5,10,RENT,85000,Source Verified,debt_consolidation,NJ,17.7,0,0,1997,1,18,0,24912,Charged Off
7200,36 months,267.55,D,D4,5,RENT,75000,Source Verified,debt_consolidation,WI,17.89,0,0,2004,2,12,2,7845,Fully Paid
26000,36 months,863.45,C,C1,10,RENT,128000,Source Verified,debt_consolidation,FL,7.99,3,0,1995,0,7,2,7884,Fully Paid
6300,36 months,213.34,C,C2,10,MORTGAGE,87000,Verified,credit_card,PA,7.53,0,0,2000,0,8,1,11872,Fully Paid
9450,36 months,294.48,A,A3,1,MORTGAGE,45000,Not Verified,debt_consolidation,TX,7.68,0,0,2000,0,10,0,9080,Fully Paid
10300,36 months,360.14,D,D1,10,RENT,30383,Source Verified,other,IL,20.55,0,0,2004,1,14,0,11865,Charged Off
9750,36 months,338.47,C,C2,10,RENT,29000,Source Verified,debt_consolidation,TX,17.92,0,0,2006,0,10,0,10879,Charged Off
18000,36 months,593.83,B,B5,3,MORTGAGE,47500,Source Verified,debt_consolidation,OH,11.93,5,0,2001,0,34,0,12271,Fully Paid
18000,60 months,434.01,C,C5,5,OWN,70000,Source Verified,debt_consolidation,TX,18.93,0,0,2000,1,17,0,7777,Fully Paid
14400,60 months,326.1,C,C1,10,MORTGAGE,102000,Not Verified,debt_consolidation,MO,12.44,1,0,1983,0,15,0,19416,Fully Paid
26400,36 months,870.95,B,B5,10,MORTGAGE,92500,Verified,credit_card,TX,6.68,4,0,1997,3,10,1,16570,Fully Paid
12500,60 months,254.54,B,B1,5,OWN,250000,Not Verified,home_improvement,CT,7.15,0,0,1990,2,15,0,18311,Fully Paid
18000,36 months,549.56,A,A2,10,MORTGAGE,150000,Verified,home_improvement,CT,22.85,0,0,1993,0,22,0,117224,Fully Paid
17500,60 months,468.43,E,E2,2,OWN,43867.08,Source Verified,home_improvement,KS,7.36,0,0,2007,0,3,0,8607,Charged Off
28000,60 months,719.43,E,E2,10,RENT,80000,Source Verified,debt_consolidation,HI,30.17,0,0,2005,0,8,0,9155,Charged Off
18000,36 months,611.1,B,B5,2,MORTGAGE,135000,Not Verified,debt_consolidation,TN,18.23,0,0,1980,1,29,0,35931,Fully Paid
15000,60 months,405.81,E,E2,7,MORTGAGE,47000,Verified,major_purchase,CO,14.37,0,0,2004,0,13,0,10442,Charged Off
21000,36 months,642.58,A,A2,1,MORTGAGE,75000,Source Verified,credit_card,TX,16.86,1,0,2006,0,15,0,17336,Fully Paid
2875,36 months,105.38,E,E1,0,RENT,36000,Not Verified,debt_consolidation,FL,24.02,0,0,1999,1,16,1,9434,Fully Paid
12000,36 months,407.4,B,B5,0,MORTGAGE,86000,Not Verified,debt_consolidation,TX,24.84,0,0,1998,2,7,0,12546,Fully Paid
30000,36 months,1010.68,C,C2,0,MORTGAGE,1.00E+05,Source Verified,major_purchase,TX,12.35,0,0,1989,0,9,0,10308,Fully Paid
10300,60 months,284.42,F,F1,10,MORTGAGE,69000,Source Verified,debt_consolidation,NY,27.39,0,0,2001,1,14,0,30110,Charged Off
9250,36 months,308.79,B,B4,4,RENT,27000,Verified,debt_consolidation,NV,15.56,0,0,1993,0,7,0,14214,Fully Paid
3600,36 months,124.54,C,C5,10,OWN,51373,Source Verified,other,OH,14.23,0,0,1994,3,11,0,11019,Fully Paid
16500,36 months,543.87,B,B5,2,RENT,59904,Not Verified,debt_consolidation,CA,22.98,0,0,2003,0,11,0,17238,Fully Paid
18000,36 months,578.37,B,B1,10,MORTGAGE,92000,Not Verified,credit_card,NJ,10.85,1,0,1997,0,10,0,24761,Fully Paid
15000,60 months,379.76,D,D5,7,OWN,125000,Not Verified,home_improvement,MO,6.74,2,0,1997,1,13,0,7357,Fully Paid
4200,36 months,149.29,C,C5,2,RENT,65000,Verified,car,TX,0.46,0,0,2008,0,2,0,400,Fully Paid
5500,36 months,180.04,B,B3,6,OWN,59000,Not Verified,credit_card,FL,13.43,0,0,2002,1,8,0,6536,Fully Paid
15675,36 months,530.8,C,C2,10,OWN,35000,Verified,debt_consolidation,WV,31,0,0,1990,0,14,0,21115,Fully Paid
6000,36 months,185.98,A,A4,10,MORTGAGE,59000,Not Verified,debt_consolidation,OK,19.61,0,0,1996,0,9,0,16620,Fully Paid
12500,36 months,430.08,C,C2,10,RENT,39000,Verified,debt_consolidation,MO,11.42,0,0,1992,0,10,1,8305,Fully Paid
12000,36 months,382.5,B,B2,10,RENT,60000,Not Verified,debt_consolidation,CA,4.5,0,0,1986,0,6,1,9876,Fully Paid
6225,36 months,209.72,C,C2,2,MORTGAGE,70000,Not Verified,credit_card,TX,1.63,0,0,2000,1,4,1,2717,Fully Paid
14000,36 months,471.65,B,B5,1,RENT,65000,Not Verified,debt_consolidation,MN,8.9,0,0,2000,0,11,0,10659,Fully Paid
15000,36 months,500.3,C,C1,10,MORTGAGE,43000,Not Verified,credit_card,TX,32.99,0,0,2007,2,10,0,6011,Charged Off
30000,36 months,1188.68,E,E3,1,MORTGAGE,60000,Source Verified,debt_consolidation,IL,16.9,0,0,2003,2,8,1,35483,Fully Paid
10000,36 months,337.47,B,B4,6,OWN,50000,Not Verified,credit_card,WI,23.45,0,0,2006,0,8,0,16060,Charged Off
5375,36 months,178.84,B,B3,10,RENT,33486,Not Verified,debt_consolidation,MN,4.89,0,0,2002,0,5,1,5346,Fully Paid
10000,60 months,251.61,D,D4,7,OWN,32000,Verified,debt_consolidation,TX,9.19,0,0,1993,0,8,0,11270,Fully Paid
8000,36 months,251.36,B,B1,4,RENT,66315,Source Verified,debt_consolidation,MN,27.73,3,0,2001,0,14,0,5308,Charged Off
27000,60 months,760.99,F,F1,0,RENT,82000,Verified,debt_consolidation,CA,25.36,2,0,2000,0,15,0,4087,Fully Paid
10000,36 months,325.69,B,B2,5,MORTGAGE,95000,Not Verified,credit_card,CA,2.94,0,0,2004,2,8,0,8818,Fully Paid
16000,36 months,493.97,A,A3,5,RENT,92000,Verified,debt_consolidation,CA,30.5,0,0,1995,2,17,0,3939,Fully Paid
15000,36 months,466.53,A,A4,4,MORTGAGE,91000,Not Verified,debt_consolidation,AZ,20.89,0,0,1999,2,17,0,15203,Fully Paid
7200,36 months,241.53,C,C2,10,OWN,51000,Not Verified,debt_consolidation,NJ,25.91,0,0,2002,0,9,0,25145,Fully Paid
9600,36 months,373.22,E,E3,10,MORTGAGE,70000,Verified,major_purchase,OH,35.98,0,0,2001,1,14,1,662,Fully Paid
5000,36 months,177,D,D3,5,RENT,60000,Verified,small_business,CA,3.18,0,0,1999,0,4,0,203,Fully Paid
16000,36 months,497.78,A,A3,0,OWN,50000,Source Verified,home_improvement,AL,15.46,0,0,1985,0,12,0,9064,Fully Paid
4800,36 months,150.84,A,A5,9,MORTGAGE,60000,Not Verified,debt_consolidation,MA,12.82,0,0,2002,0,11,1,5671,Fully Paid
35000,36 months,1235.52,C,C4,4,MORTGAGE,1.00E+05,Verified,debt_consolidation,NV,16.42,0,0,2002,1,12,0,33012,Fully Paid
12000,36 months,411.07,C,C2,7,MORTGAGE,75000,Verified,home_improvement,TN,34.54,0,0,1991,3,13,0,22111,Fully Paid
6600,36 months,214.49,B,B3,10,OWN,41031,Verified,debt_consolidation,GA,26.88,0,0,2004,0,7,0,6595,Fully Paid
21350,36 months,767.26,D,D4,2,RENT,60000,Source Verified,debt_consolidation,CA,18.92,0,0,1996,0,11,1,7420,Fully Paid
3500,36 months,112.92,B,B3,3,RENT,35000,Not Verified,credit_card,TX,12.07,9,0,2007,0,14,0,7270,Fully Paid
23300,36 months,807.48,C,C3,2,RENT,92500,Verified,debt_consolidation,CA,10.09,0,0,1984,0,2,0,23322,Fully Paid
2500,36 months,82.41,B,B5,3,RENT,48000,Verified,major_purchase,CA,33.83,0,0,2003,0,29,0,25502,Charged Off
12000,36 months,392.81,B,B4,7,MORTGAGE,240000,Source Verified,home_improvement,VA,21.89,0,0,1999,0,24,0,66596,Fully Paid
23000,36 months,706.19,A,A2,4,MORTGAGE,125000,Not Verified,credit_card,MD,10.68,0,0,1992,0,14,0,16755,Fully Paid
7500,36 months,247.93,B,B4,9,RENT,35000,Not Verified,debt_consolidation,IL,23.01,0,0,2003,0,9,0,4190,Fully Paid
10000,36 months,346.56,C,C3,10,MORTGAGE,75000,Not Verified,debt_consolidation,CO,19.55,0,0,2000,0,8,0,9686,Fully Paid
5000,36 months,177,D,D3,3,RENT,49000,Source Verified,debt_consolidation,NJ,27.97,0,0,2001,0,6,0,7343,Charged Off
10000,36 months,344.9,C,C3,2,MORTGAGE,140000,Verified,other,NV,8.01,0,0,1989,1,9,1,7315,Fully Paid
24000,60 months,642.42,E,E1,5,MORTGAGE,81000,Source Verified,debt_consolidation,IL,12.65,0,0,1997,0,13,0,30470,Fully Paid
14000,60 months,313.48,C,C1,3,RENT,85000,Source Verified,credit_card,NJ,12.27,0,0,1999,0,6,0,14409,Fully Paid
8000,36 months,266.18,B,B3,4,RENT,50000,Not Verified,debt_consolidation,UT,12.5,0,0,1999,2,13,0,7017,Fully Paid
14000,36 months,458.28,B,B4,10,MORTGAGE,110000,Source Verified,debt_consolidation,NY,16.46,0,0,2002,0,9,0,24773,Fully Paid
