funded_amnt,term,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,acc_now_delinq,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal
5000,36 months,167.73,C,C2,2,OWN,83000,Source Verified,debt_consolidation,MD,13.07,0,0,2011,0,14,0,9558
13475,36 months,488.85,D,D3,10,OWN,60000,Not Verified,debt_consolidation,CT,17.85,0,0,1984,2,19,0,27820
35000,36 months,1084.87,A,A4,3,MORTGAGE,5.00E+05,Source Verified,debt_consolidation,CA,8.35,0,0,1992,1,16,0,171227
16950,36 months,576.6,B,B5,6,MORTGAGE,38000,Source Verified,debt_consolidation,CA,12.29,0,0,2003,0,6,0,17987
18000,36 months,612.32,C,C3,10,MORTGAGE,80142,Not Verified,medical,NH,9.97,0,0,2002,2,8,1,8617
35000,36 months,1181.15,B,B4,10,MORTGAGE,110500,Verified,debt_consolidation,PA,21.89,0,0,1993,0,15,0,45307
20000,36 months,659.43,B,B5,10,MORTGAGE,80000,Source Verified,debt_consolidation,NY,16.61,0,0,2001,1,18,1,15711
6000,36 months,222.96,D,D5,3,RENT,24663,Source Verified,other,AZ,31.58,0,0,2012,0,5,0,6254
13000,60 months,329.62,E,E5,10,MORTGAGE,43200,Not Verified,credit_card,TX,20.67,2,0,1999,1,14,0,9107
21000,36 months,718.65,B,B5,6,MORTGAGE,1.00E+05,Verified,debt_consolidation,TX,22.21,0,0,1999,1,20,0,25170
14000,36 months,459.28,B,B2,10,OWN,105000,Not Verified,debt_consolidation,NY,19.61,0,0,1987,0,12,0,17033
12000,60 months,312.55,E,E3,8,OWN,50000,Verified,debt_consolidation,DE,24.08,0,0,1995,3,13,1,11341
7800,36 months,272.73,C,C5,2,RENT,60000,Source Verified,debt_consolidation,FL,17.6,0,0,2002,0,10,0,5005
7750,36 months,261.1,B,B4,7,RENT,41000,Not Verified,debt_consolidation,FL,18.47,0,0,2002,1,7,0,5314
5000,36 months,150.58,A,A1,10,MORTGAGE,59500,Not Verified,major_purchase,NM,12.28,0,0,1990,0,10,1,2237
3000,36 months,102.99,C,C4,0,RENT,22880,Not Verified,other,MD,24.03,0,0,2009,0,4,0,2899
16000,36 months,510.07,B,B2,3,RENT,146500,Source Verified,debt_consolidation,WA,14.1,0,0,2002,2,17,1,14193
7000,36 months,228.35,B,B4,10,OWN,72000,Verified,credit_card,NC,27.05,0,0,2003,1,6,0,5617
22000,36 months,769.23,D,D1,10,MORTGAGE,86000,Verified,debt_consolidation,GA,21.8,0,0,1994,0,9,0,66342
6000,36 months,206.5,C,C4,0,MORTGAGE,65000,Source Verified,home_improvement,OH,17.28,4,0,2002,1,9,1,2151
5000,36 months,170.84,C,C1,2,MORTGAGE,30000,Source Verified,major_purchase,TN,8.92,2,0,2000,1,7,2,4177
35000,60 months,856.54,D,D1,0,MORTGAGE,265000,Source Verified,debt_consolidation,CA,11.6,2,0,1990,0,8,0,249322
10000,36 months,342.22,B,B5,5,RENT,48000,Not Verified,credit_card,PA,22.23,0,0,2005,2,22,0,13187
29225,36 months,1146.43,F,F2,10,MORTGAGE,177000,Verified,debt_consolidation,PA,8.64,0,0,1984,2,18,0,29460
13200,36 months,439.19,B,B3,0,MORTGAGE,90000,Verified,debt_consolidation,CA,24.64,3,0,1990,0,10,0,11842
30000,36 months,1078.12,D,D4,1,MORTGAGE,167000,Source Verified,debt_consolidation,PA,14.87,0,0,1970,1,19,0,40106
7000,36 months,260.04,D,D5,10,RENT,142000,Verified,debt_consolidation,CA,15.5,0,0,1996,3,9,1,4587
14400,60 months,383.12,E,E3,10,RENT,48000,Source Verified,credit_card,CA,24.28,4,1,1999,0,13,0,6589
30000,60 months,671.74,C,C1,5,MORTGAGE,85000,Source Verified,debt_consolidation,FL,13.4,0,0,1999,1,9,0,21056
9850,36 months,300.73,A,A2,2,OWN,60000,Verified,home_improvement,CA,12.68,0,0,1996,0,15,0,15271
35000,60 months,913.52,E,E4,10,MORTGAGE,120000,Verified,major_purchase,NJ,22.88,0,0,1987,0,16,0,115836
17000,36 months,564.57,B,B5,10,OWN,50425,Not Verified,debt_consolidation,SC,13.95,0,0,1992,1,8,0,16634
3500,36 months,115.7,B,B4,10,RENT,40000,Not Verified,credit_card,NY,12.66,0,0,2003,0,7,0,7175
13600,60 months,391.17,F,F2,5,RENT,40000,Source Verified,debt_consolidation,CA,30.99,0,0,2010,0,10,0,3050
9550,36 months,346.46,D,D3,0,RENT,23920,Verified,debt_consolidation,AL,37.23,0,0,2003,0,10,2,10459
12000,36 months,435.34,D,D3,10,MORTGAGE,59600,Not Verified,debt_consolidation,MA,9.54,2,0,1996,1,13,0,11672
22500,36 months,768.89,C,C3,10,RENT,45000,Verified,credit_card,FL,31.65,0,0,2002,1,18,0,33053
6600,36 months,230.77,D,D1,0,OWN,45000,Not Verified,credit_card,MI,25.36,1,0,2002,1,20,0,7766
15000,36 months,491.01,B,B4,10,RENT,43000,Source Verified,debt_consolidation,LA,17,0,0,1999,0,10,0,5273
14400,36 months,494.47,C,C1,6,RENT,63000,Not Verified,credit_card,CA,8.21,0,0,1996,3,7,0,16055
36000,36 months,1119.66,A,A4,10,RENT,110000,Source Verified,credit_card,AZ,8.54,0,0,1979,0,15,0,34915
16450,36 months,512.61,A,A3,5,RENT,58000,Source Verified,debt_consolidation,NY,17.26,0,0,2004,1,14,0,3619
18300,36 months,570.85,A,A4,10,MORTGAGE,56500,Source Verified,debt_consolidation,NY,15.82,1,0,2000,1,7,0,19623
2225,36 months,89.45,G,G2,5,OWN,35000,Not Verified,house,TX,18.9,1,0,2004,2,12,0,3532
22000,36 months,716.32,B,B3,10,MORTGAGE,207182,Verified,major_purchase,CA,5.34,0,0,1982,4,10,0,47992
12775,60 months,332.73,E,E3,0,RENT,45000,Source Verified,debt_consolidation,GA,30.9,0,0,1987,0,6,0,24193
6000,36 months,197.95,B,B5,6,RENT,38000,Verified,debt_consolidation,CA,34.37,0,0,1994,1,16,1,9281
21000,36 months,654.39,A,A3,10,MORTGAGE,85000,Source Verified,credit_card,UT,15.18,0,0,2000,0,13,0,36472
12000,36 months,407.17,C,C1,10,RENT,65000,Not Verified,credit_card,UT,19.57,0,0,1993,0,16,0,26523
7200,36 months,250.69,C,C2,7,RENT,50000,Not Verified,debt_consolidation,SC,7.9,0,0,2004,0,10,0,4697
15000,36 months,498.15,B,B3,2,RENT,39500,Not Verified,debt_consolidation,OR,25.25,0,0,2000,0,16,0,15660
15000,60 months,428.92,F,F1,10,OWN,92800,Verified,debt_consolidation,NY,18.28,1,0,1999,3,19,0,441
12000,36 months,382.55,B,B2,7,OWN,1.00E+05,Not Verified,debt_consolidation,WI,8.03,0,0,1992,2,8,1,7722
3000,36 months,101.07,C,C2,1,RENT,40000,Not Verified,debt_consolidation,FL,36.24,0,0,2005,0,17,0,13437
21000,36 months,632.42,A,A1,6,MORTGAGE,4.00E+05,Source Verified,debt_consolidation,IN,9.45,0,0,1972,1,17,0,101800
6000,36 months,182.62,A,A1,10,MORTGAGE,1.00E+05,Verified,debt_consolidation,AZ,10.7,0,0,2000,0,14,0,4109
11600,60 months,333.65,F,F2,2,RENT,37500,Verified,debt_consolidation,UT,30.93,0,0,2003,2,12,0,13665
24000,60 months,596.34,D,D3,10,MORTGAGE,97347,Not Verified,debt_consolidation,FL,12.14,1,0,1991,0,15,0,21120
7000,36 months,210.81,A,A1,0,MORTGAGE,82000,Not Verified,debt_consolidation,CA,13.67,1,0,1984,1,12,0,21638
17475,36 months,569.14,B,B2,7,MORTGAGE,72500,Verified,major_purchase,NC,3.99,0,0,1994,1,9,3,54
8000,36 months,267.6,B,B5,8,MORTGAGE,50000,Not Verified,debt_consolidation,MO,15.48,0,0,2001,1,9,0,10593
2175,36 months,79.17,D,D2,3,RENT,44000,Not Verified,major_purchase,WA,1.12,0,0,2006,0,1,0,1951
30000,36 months,984.16,B,B2,2,MORTGAGE,105000,Verified,credit_card,OH,16.37,1,0,1995,0,12,0,25176
18000,36 months,625.92,C,C3,10,OWN,43000,Not Verified,debt_consolidation,NY,20.18,0,0,1992,0,6,0,14604
6000,36 months,180.69,A,A1,2,RENT,58000,Not Verified,credit_card,PA,25.35,0,0,2004,0,16,0,8379
5200,36 months,176.85,C,C1,1,RENT,40000,Source Verified,debt_consolidation,WA,11.36,3,0,2000,0,13,0,11109
19200,36 months,660.51,C,C4,6,RENT,80000,Source Verified,debt_consolidation,CA,17.84,0,0,2003,0,16,0,38849
4000,36 months,137.98,C,C5,10,OWN,92000,Not Verified,home_improvement,TX,21.77,1,1,1995,1,13,0,9149
18000,60 months,400.31,C,C1,10,MORTGAGE,112000,Not Verified,debt_consolidation,AZ,8.68,0,0,1993,0,17,0,10711
10000,36 months,329.48,B,B4,3,MORTGAGE,50000,Not Verified,debt_consolidation,FL,30.65,0,0,2006,0,18,0,12230
12000,36 months,410.66,B,B5,7,MORTGAGE,74000,Source Verified,credit_card,NV,21.1,0,0,1998,1,9,0,26568
4800,36 months,150.2,A,A4,2,RENT,65000,Not Verified,debt_consolidation,CA,19.05,0,0,2005,2,8,0,5847
4200,36 months,134.8,B,B1,2,RENT,40000,Not Verified,debt_consolidation,IL,16.77,0,0,2004,0,7,0,2824
21000,36 months,644.78,A,A2,10,MORTGAGE,109000,Not Verified,debt_consolidation,OH,13.95,0,0,1993,0,12,0,50966
15750,60 months,363.3,C,C2,2,RENT,126504,Verified,debt_consolidation,NJ,21.8,0,0,1989,0,13,0,61126
12450,36 months,414.24,B,B3,7,RENT,55000,Not Verified,debt_consolidation,MA,18.48,0,0,2001,0,14,0,15752
30000,60 months,759.52,D,D5,0,MORTGAGE,77500,Verified,credit_card,DE,25.59,0,0,1985,0,12,0,42462
22400,60 months,517.39,C,C3,2,MORTGAGE,80000,Not Verified,debt_consolidation,NY,24.27,0,0,2000,0,13,0,18828
23000,60 months,615.78,E,E2,10,RENT,69000,Verified,debt_consolidation,VA,27.6,0,0,1994,0,8,0,44728
18000,60 months,418.74,C,C3,10,OWN,79000,Not Verified,debt_consolidation,AZ,17.26,1,0,1990,0,13,0,16501
10000,36 months,357.88,D,D1,10,RENT,40000,Source Verified,credit_card,NM,21.72,0,0,2003,0,11,0,10361
9600,36 months,308.87,B,B3,9,MORTGAGE,55000,Verified,debt_consolidation,MS,21.94,2,0,2003,0,9,0,2556
23000,60 months,535.06,C,C4,7,MORTGAGE,95250,Source Verified,debt_consolidation,VA,12.27,0,0,2004,0,8,1,10471
20000,36 months,699.3,C,C4,10,RENT,80000,Source Verified,debt_consolidation,IL,15.96,0,0,1996,1,7,0,17160
21500,36 months,709.3,B,B5,6,MORTGAGE,105000,Not Verified,debt_consolidation,PA,13.67,0,0,2004,1,21,0,22484
35000,60 months,802.65,C,C2,9,MORTGAGE,95000,Verified,credit_card,MA,19.57,0,0,1999,0,13,0,23763
5000,36 months,173.58,C,C2,10,MORTGAGE,95000,Verified,debt_consolidation,IL,17.53,0,0,1995,1,14,1,15790
18000,60 months,440.51,C,C5,5,MORTGAGE,56000,Verified,debt_consolidation,AZ,15.99,0,0,1988,1,10,0,21895
28000,60 months,675.12,C,C5,10,MORTGAGE,160000,Source Verified,debt_consolidation,OH,14,0,0,1995,0,20,0,10403
2100,36 months,69.24,B,B2,0,RENT,45000,Source Verified,other,TX,18.24,0,0,2004,2,4,0,6554
15000,60 months,385.41,E,E2,3,RENT,50000,Verified,debt_consolidation,TX,22.44,0,0,1996,1,10,0,12744
21000,60 months,468.41,B,B3,10,RENT,120000,Verified,debt_consolidation,FL,13.77,0,0,1991,0,8,0,18909
12900,36 months,453.47,D,D2,5,MORTGAGE,36000,Not Verified,debt_consolidation,OH,22.73,1,0,1984,1,10,1,4421
9350,36 months,345.25,D,D5,4,MORTGAGE,38000,Not Verified,debt_consolidation,NY,11.69,0,0,2001,0,19,3,9356
7600,60 months,187.95,D,D2,1,RENT,33996,Verified,other,TX,16.52,0,0,2000,2,6,0,4292
6000,36 months,206.5,C,C4,3,RENT,33885,Source Verified,other,NY,26.6,0,0,2004,1,9,1,5086
5000,36 months,155.81,A,A3,10,MORTGAGE,98000,Source Verified,major_purchase,NM,5.91,1,0,1993,0,17,0,7759
6000,36 months,193.58,B,B3,4,OWN,48000,Verified,credit_card,NC,19.93,0,0,2004,2,29,0,7518
10800,36 months,372.54,C,C5,3,MORTGAGE,72000,Verified,credit_card,WA,25.08,0,0,2002,0,10,0,42307
22000,60 months,469.17,B,B1,10,MORTGAGE,50000,Verified,debt_consolidation,GA,12.38,0,0,1994,0,11,0,20489
12000,36 months,392.81,B,B2,7,MORTGAGE,43000,Not Verified,credit_card,FL,13.09,0,0,2008,1,8,0,4853
32000,36 months,1078.06,C,C2,5,MORTGAGE,68000,Verified,debt_consolidation,KS,18.67,0,0,2003,1,12,0,11304
40000,60 months,808.96,A,A5,10,MORTGAGE,180000,Source Verified,debt_consolidation,OK,5.47,3,0,1987,1,11,0,45816
10000,36 months,328.06,B,B2,1,MORTGAGE,45000,Verified,debt_consolidation,IL,13.81,0,0,1990,0,12,0,14045
10000,36 months,342.56,C,C2,7,RENT,95000,Source Verified,debt_consolidation,FL,10.65,0,0,1997,1,6,0,5779
13600,36 months,423.8,A,A3,1,RENT,84000,Verified,debt_consolidation,WA,13.62,0,0,2006,0,13,0,13111
12800,36 months,473.87,D,D5,10,MORTGAGE,57570.12,Not Verified,other,CA,5.79,0,0,2002,2,4,0,7169
35000,60 months,936.86,E,E4,7,MORTGAGE,95000,Verified,debt_consolidation,WA,22.56,0,0,2007,0,9,1,6487
15000,36 months,456.54,A,A1,10,MORTGAGE,99600,Source Verified,debt_consolidation,NY,19.94,0,0,1991,0,21,0,14984
16000,36 months,541.65,C,C3,5,RENT,60000,Not Verified,debt_consolidation,NY,5,0,0,2008,1,7,0,10978
13750,36 months,495.52,D,D1,10,MORTGAGE,80000,Not Verified,debt_consolidation,CA,18.41,1,0,2001,0,13,0,11663
5000,36 months,160.15,B,B2,2,OWN,39992,Source Verified,debt_consolidation,SC,36.46,10,0,1999,1,12,0,2898
20000,36 months,672.44,B,B4,5,MORTGAGE,1.00E+05,Verified,debt_consolidation,TX,9.14,0,0,1995,4,11,1,9786
24800,36 months,847.49,C,C4,10,MORTGAGE,50854,Verified,debt_consolidation,OR,26.67,0,0,1991,0,13,0,44446
2800,36 months,90.35,B,B2,2,RENT,23760,Source Verified,moving,CA,9.29,0,0,2007,0,6,0,3974
30000,36 months,1048.95,D,D1,10,RENT,130000,Source Verified,debt_consolidation,VA,26.39,0,0,2002,0,10,0,15165
10000,36 months,348.18,C,C2,2,MORTGAGE,63148,Not Verified,debt_consolidation,MO,13.23,0,0,2000,0,9,0,8140
9925,36 months,334.94,B,B4,5,RENT,28994,Verified,debt_consolidation,OR,27.46,0,0,1992,1,5,0,13952
1600,36 months,51.62,B,B3,0,RENT,52000,Source Verified,debt_consolidation,NJ,16.43,10,0,1973,0,11,0,7427
19425,60 months,519.96,E,E1,9,MORTGAGE,55000,Verified,debt_consolidation,CO,28.3,0,0,2000,4,19,0,18513
2000,36 months,67.09,C,C2,0,RENT,28000,Not Verified,credit_card,NY,6.6,0,0,2003,0,22,0,5987
30000,36 months,1003.47,B,B4,8,RENT,82000,Verified,credit_card,NY,15.04,0,0,1997,0,7,0,26654
20000,60 months,540.96,E,E4,6,OWN,60000,Source Verified,debt_consolidation,OR,22.05,0,0,2004,1,20,0,14064
25000,36 months,787.92,A,A5,9,MORTGAGE,69000,Source Verified,debt_consolidation,AL,18.97,0,0,1999,0,13,0,19618
35000,60 months,880.61,D,D2,10,MORTGAGE,140000,Verified,debt_consolidation,MA,8.13,0,0,1990,0,10,0,96366
30000,60 months,637.27,B,B3,0,OWN,73500,Verified,debt_consolidation,NC,14.42,0,0,2000,3,7,0,41319
6500,36 months,216.27,B,B3,6,MORTGAGE,45000,Not Verified,debt_consolidation,CA,8.32,0,0,2001,0,6,0,6388
5000,36 months,154.37,A,A2,1,OWN,34000,Source Verified,credit_card,MD,13.91,0,0,1985,0,8,1,11547
4000,36 months,125.79,B,B1,0,MORTGAGE,38000,Source Verified,home_improvement,AR,21.2,0,0,2007,2,19,0,7198
25000,60 months,719.06,F,F2,10,MORTGAGE,70000,Source Verified,debt_consolidation,FL,22.84,0,0,2003,1,8,0,15418
2875,36 months,98.24,C,C3,5,OWN,30000,Not Verified,major_purchase,GA,19.68,0,0,2002,1,3,0,442
28500,36 months,982.95,C,C3,10,MORTGAGE,65000,Verified,debt_consolidation,VA,12.98,0,0,1997,1,6,0,32977
15000,36 months,472.75,B,B1,10,MORTGAGE,135400,Not Verified,credit_card,CA,14.66,0,0,1978,1,13,0,12462
35000,60 months,1093.56,G,G1,4,MORTGAGE,120000,Verified,debt_consolidation,IN,29.7,0,0,1994,0,12,0,11167
4000,36 months,147.68,D,D4,10,MORTGAGE,80000,Source Verified,other,NJ,24.66,2,0,1990,3,7,0,9496
13950,60 months,350.99,D,D4,10,MORTGAGE,60000,Source Verified,debt_consolidation,MN,38.92,0,0,1989,1,6,0,39658
32000,60 months,787.57,D,D2,10,MORTGAGE,93000,Verified,debt_consolidation,OH,18.35,0,0,1998,4,14,1,8547
16000,60 months,372.21,C,C4,10,MORTGAGE,86000,Source Verified,debt_consolidation,MS,21.09,0,0,2005,0,12,0,5891
15875,36 months,528.19,B,B3,3,RENT,40000,Not Verified,debt_consolidation,CT,14.96,0,0,1996,0,11,0,17489
12000,36 months,404.97,B,B4,9,RENT,75000,Not Verified,credit_card,CA,7.39,2,0,1980,0,8,0,4715
14975,60 months,382.23,D,D5,5,MORTGAGE,80600,Not Verified,major_purchase,GA,12.57,0,0,2004,0,8,0,9408
15500,60 months,380.98,D,D3,3,RENT,54000,Verified,other,WA,19.09,0,0,1996,0,9,0,13332
16000,60 months,387.4,C,C3,9,MORTGAGE,62200,Source Verified,debt_consolidation,WY,21.2,0,0,1998,1,9,0,19997
28775,60 months,708.81,D,D1,10,MORTGAGE,85000,Source Verified,debt_consolidation,AL,20.49,1,0,2000,1,8,0,7078
18400,36 months,641.55,D,D1,10,RENT,92000,Not Verified,debt_consolidation,NY,19.58,1,0,1986,1,13,0,20450
16000,36 months,528,B,B3,7,RENT,80000,Not Verified,debt_consolidation,CA,12.8,0,0,1996,0,16,1,13307
20000,36 months,683.46,C,C4,5,MORTGAGE,65000,Verified,debt_consolidation,GA,21.34,0,0,2007,1,10,0,17941
24925,36 months,855.88,C,C1,10,RENT,56000,Verified,debt_consolidation,NY,17.85,0,0,2002,0,5,0,32181
10500,60 months,269.73,E,E1,4,RENT,71000,Source Verified,debt_consolidation,IL,14.1,0,0,2000,0,7,1,4379
16000,36 months,517.41,B,B2,7,MORTGAGE,103000,Not Verified,debt_consolidation,CO,8.38,0,0,1996,0,8,0,16081
11025,36 months,383.87,C,C4,1,RENT,45000,Verified,debt_consolidation,RI,11.36,0,0,2009,1,15,0,3237
35000,60 months,843.9,D,D1,6,MORTGAGE,190000,Verified,debt_consolidation,CA,20.64,0,0,1987,3,9,0,15601
7000,36 months,213.72,A,A2,10,MORTGAGE,120000,Source Verified,home_improvement,CA,8.97,0,0,2000,0,13,0,2411
20050,36 months,661.08,B,B5,10,MORTGAGE,55000,Source Verified,debt_consolidation,MA,26.64,0,0,1968,0,17,0,35384
5350,36 months,197.52,D,D4,4,RENT,28000,Not Verified,debt_consolidation,CA,29.44,0,0,2010,0,4,0,3807
33575,60 months,911.72,E,E3,1,MORTGAGE,115200,Verified,debt_consolidation,LA,21.92,0,0,1996,0,11,0,21579
10000,36 months,327.34,B,B2,10,RENT,72000,Source Verified,credit_card,CA,5.35,0,0,2010,0,5,0,10255
27000,60 months,607.31,B,B5,1,RENT,54000,Source Verified,credit_card,OK,13.82,0,0,1992,0,7,0,2230
15000,36 months,499.08,B,B3,10,RENT,96000,Verified,credit_card,NY,10.88,1,0,1998,0,8,0,15176
9000,36 months,311.95,C,C5,3,RENT,40000,Source Verified,debt_consolidation,MN,15.44,1,0,2010,3,10,0,4632
29000,60 months,815.86,E,E4,10,MORTGAGE,107900,Source Verified,debt_consolidation,IL,23.57,0,0,1995,5,16,1,20583
24000,36 months,793.37,B,B4,10,MORTGAGE,130000,Source Verified,debt_consolidation,OH,19,2,0,1987,1,21,0,23746
13800,36 months,430.03,A,A3,7,RENT,119768.4,Not Verified,debt_consolidation,CT,5.44,0,0,1996,0,2,0,401
11500,36 months,382.63,B,B3,3,OWN,45000,Not Verified,credit_card,TX,23.81,0,0,1985,1,14,0,11701
21000,36 months,657.1,A,A4,7,MORTGAGE,130000,Source Verified,debt_consolidation,VA,21.69,1,0,1988,0,24,0,15116
16000,36 months,504.27,A,A5,6,RENT,64000,Not Verified,credit_card,TX,18.86,0,0,2002,1,11,0,16534
12000,36 months,394.12,B,B5,1,RENT,60000,Source Verified,debt_consolidation,TX,25.2,0,0,2005,0,13,0,3826
35000,36 months,1145.69,B,B2,0,MORTGAGE,115000,Verified,credit_card,MI,18.37,0,0,1987,2,10,0,40609
18550,60 months,431.44,C,C3,10,MORTGAGE,200004,Verified,debt_consolidation,UT,7.75,0,0,1996,1,5,0,27063
20150,60 months,524.82,E,E3,5,RENT,56000,Verified,debt_consolidation,IL,33.28,0,0,2001,0,17,0,26318
9425,36 months,311.03,B,B3,9,MORTGAGE,67000,Not Verified,credit_card,AR,16.73,0,0,2007,1,11,0,16218
20000,36 months,678.61,C,C2,3,MORTGAGE,120000,Source Verified,debt_consolidation,NJ,23.11,0,0,2005,1,26,0,23946
20000,36 months,637.58,B,B2,10,MORTGAGE,112926,Source Verified,debt_consolidation,TX,10.17,0,0,1987,0,6,1,11873
3825,36 months,138.77,D,D2,8,OWN,36000,Not Verified,debt_consolidation,CA,26.81,1,0,1993,0,3,0,274
10000,36 months,363.99,D,D2,6,MORTGAGE,68000,Not Verified,debt_consolidation,FL,24.94,0,0,1994,0,17,0,22753
12000,36 months,410.08,C,C4,2,RENT,60000,Not Verified,debt_consolidation,CA,24.38,0,0,2007,0,25,0,10473
21175,60 months,518.21,C,C4,10,MORTGAGE,67848,Source Verified,debt_consolidation,GA,17.32,1,0,2002,0,7,0,10122
4500,36 months,142.89,A,A5,7,MORTGAGE,33600,Not Verified,car,UT,6.5,0,0,2008,2,8,0,931
2650,36 months,89.28,B,B4,10,MORTGAGE,45000,Source Verified,debt_consolidation,MO,28.35,0,0,1999,4,29,0,7556
20000,36 months,654.68,B,B4,10,MORTGAGE,63000,Verified,debt_consolidation,PA,14.27,0,0,2002,0,5,0,22797
10000,36 months,332.72,B,B3,5,MORTGAGE,40000,Not Verified,credit_card,OR,23.73,0,0,1995,0,16,0,20157
24650,36 months,830.44,C,C1,6,MORTGAGE,71296,Source Verified,credit_card,CA,29.39,1,0,1996,0,18,0,44469
35000,60 months,960.11,F,F3,0,MORTGAGE,1.00E+05,Verified,credit_card,OH,17.25,0,0,1994,2,12,0,26881
28000,36 months,882.47,A,A5,2,MORTGAGE,4.00E+05,Source Verified,credit_card,OH,8.27,0,0,2003,0,16,0,36196
25000,36 months,838.63,C,C2,5,MORTGAGE,2.00E+05,Source Verified,home_improvement,NY,11.69,3,1,1998,1,21,1,13557
24000,60 months,599.96,D,D2,2,RENT,75000,Not Verified,small_business,TX,9.23,0,0,2001,0,9,0,6457
24000,60 months,642.55,E,E2,10,MORTGAGE,220000,Source Verified,debt_consolidation,TX,5.3,1,0,1990,0,8,0,32409
5000,36 months,172.82,C,C4,10,MORTGAGE,130000,Verified,other,MA,8.82,9,0,1989,2,7,0,1796
21000,60 months,545.1,D,D3,10,RENT,50000,Verified,debt_consolidation,MD,26.6,0,0,2003,0,8,0,9887
10000,36 months,332.1,C,C1,3,RENT,48000,Source Verified,car,FL,16.18,0,0,2005,1,11,0,7474
8500,36 months,306.32,D,D1,10,OWN,25000,Verified,house,CA,15.69,1,0,2002,0,9,0,15122
20000,36 months,673.79,C,C2,6,MORTGAGE,115000,Verified,debt_consolidation,TX,14.91,0,0,2004,0,17,0,20671
20000,36 months,659.33,B,B5,6,MORTGAGE,65000,Not Verified,home_improvement,NV,7.02,0,0,2003,0,16,1,7478
16000,60 months,419.73,D,D5,1,RENT,1.00E+05,Verified,moving,CA,25.8,0,0,2006,2,12,0,3366
35000,60 months,1027.1,E,E4,2,MORTGAGE,90000,Verified,debt_consolidation,MS,25.95,0,0,2000,0,13,2,24696
10000,36 months,351.53,D,D2,5,RENT,45000,Not Verified,debt_consolidation,RI,24.05,0,0,2002,0,9,0,11181
16525,60 months,410.6,D,D3,7,MORTGAGE,60000,Source Verified,debt_consolidation,KS,33.15,0,0,1998,0,14,0,24526
9600,36 months,326.48,C,C1,10,MORTGAGE,59099,Source Verified,debt_consolidation,UT,17.54,3,0,1992,0,8,0,8746
6950,36 months,220.69,A,A5,3,RENT,105000,Not Verified,debt_consolidation,NJ,15.31,1,0,2000,0,15,0,26779
7225,36 months,258.1,D,D4,4,RENT,49920,Source Verified,debt_consolidation,OR,13.82,1,0,2007,0,8,0,4857
16000,36 months,510.07,B,B2,10,MORTGAGE,70000,Source Verified,credit_card,CO,31.12,0,0,1997,0,14,0,22412
22000,36 months,730.61,B,B3,10,MORTGAGE,91000,Source Verified,credit_card,OK,15.13,0,0,2005,2,15,1,14868
15000,60 months,361.67,D,D1,3,RENT,130000,Not Verified,credit_card,VA,15.99,0,0,1995,0,22,1,15638
10650,36 months,406.68,E,E4,5,RENT,54000,Verified,small_business,CA,18.29,0,0,2002,3,10,1,6222
24000,60 months,581.09,C,C3,6,OWN,88000,Verified,home_improvement,CA,1.21,0,0,1996,5,4,0,497
21000,60 months,470.22,C,C1,0,MORTGAGE,128000,Source Verified,home_improvement,CA,6.04,0,0,2001,0,5,0,4381
10000,36 months,332.1,B,B3,10,MORTGAGE,62000,Not Verified,home_improvement,TX,9.56,0,0,2001,0,8,0,14198
5200,36 months,178.13,C,C2,2,RENT,35000,Verified,debt_consolidation,WI,5.83,0,0,2010,2,5,0,4823
2500,36 months,87.42,D,D1,3,RENT,24000,Verified,vacation,NY,36.85,0,0,2010,1,9,0,6016
10600,36 months,369.07,C,C3,10,RENT,45000,Not Verified,credit_card,NY,16.99,0,0,2007,1,14,0,10828
2500,36 months,81.43,B,B4,10,OWN,54000,Verified,debt_consolidation,MI,27.53,1,0,2001,0,14,0,4535
27350,60 months,815.32,F,F5,10,MORTGAGE,72000,Verified,debt_consolidation,PA,22.33,0,0,2001,1,12,0,15103
16150,36 months,590.69,E,E2,9,OWN,45000,Source Verified,debt_consolidation,IL,23.84,0,0,2002,1,6,0,16330
6600,36 months,225.55,C,C4,6,MORTGAGE,67500,Source Verified,home_improvement,CA,32.66,0,0,1990,0,9,0,185873
15000,36 months,462.96,A,A3,10,RENT,1.00E+05,Verified,debt_consolidation,CA,18.5,1,0,1994,0,12,0,8361
